Product ID            |Product Name|Quantity|Medicento Price|MRP|Discount| - |-|Manufacturer|.|Y|0.000|0.000|0.000|0.00|,,
150231         |GLUFORMIN XL 1000 TA|15S|42.74|59.83|30.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150232         |GLUFORMIN XL 500 TAB|15S|22.33|31.26|182.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150233         |GLUSPAN D TAB|10S|53.62|75.00|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150234         |GLUSPAN TAB|15S|71.65|100.24|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150235         |NEO MERCAZOL 20 TAB|100S|690.64|966.90|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150236         |NEO MERCAZOLE 10 TAB @|100S|276.53|387.14|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150237         |NEO MERCAZOLE @ 5MG TA|100S|141.94|198.71|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150238         |NERVUP ER TAB|10S|137.79|192.90|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150239         |NERVUP FORTE CAPS|10S|105.61|147.86|25.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150240         |NERVUP INJ|1ML|66.65|93.31|393.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150241         |NERVUP OD CAPS|10S|129.66|181.53|331.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150242         |NERVUP PG CAPS|10S|152.47|213.46|37.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150243         |NERVUPTIN TAB|10S|97.52|128.60|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150244         |PIOZONE 15MG TAB|10S|29.36|41.10|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150245         |PIOZONE 30MG TAB|10S|70.86|93.45|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150246         |PIOZONE M 15 TAB|10S|56.77|74.10|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150247         |PIOZONE M 30 TAB|10S|55.14|71.95|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150248         |PPG 0.2 TAB|30S|116.49|163.09|19.000| - |-|ABBOTT METALIFE  ( ZOMLS )|.|Y|0.000|0.000|0.000|0.00|,,
150249         |PPG 0.3 TAB|30S|194.96|272.94|46.000| - |-|ABBOTT METALIFE  ( ZOMLS )|.|Y|0.000|0.000|0.000|0.00|,,
150250         |PPG MET 0.2MG TAB|10S|72.84|101.98|17.000| - |-|ABBOTT METALIFE  ( ZOMLS )|.|Y|0.000|0.000|0.000|0.00|,,
150251         |PPG MET 0.3MG TAB|10S|100.37|140.52|22.000| - |-|ABBOTT METALIFE  ( ZOMLS )|.|Y|0.000|0.000|0.000|0.00|,,
150252         |SEMI-EUGLUCON TAB @|10S|4.06|5.35|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150253         |SEMI-TRIBET 1MG TAB **B|10S|35.26|46.50|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150254         |SEMI-TRIBET 2 TAB **B|10S|35.26|46.50|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150255         |TOSSEX DMR SYP $|100ML|68.36|95.70|30.000|11/1 - 0/0|6/8.0|ABBOTT MULTI THERAPY |.|Y|11.000|1.000|6.000|8.00|,,
150256         |TRIBET - 1MG TAB|10S|135.34|189.48|102.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150257         |TRIBET - 2MG TAB |15S|161.76|226.47|217.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150258         |TRIBET 1 FORTE TAB **B|10S|67.34|87.90|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150259         |TRIBET 2 FORTE TAB **B|10S|83.02|108.37|0.000| - |-|ABBOTT-DIABETES  ( GLUF )|.|Y|0.000|0.000|0.000|0.00|,,
150260         |ANAPHASE + SHAMPOO|100ML|535.59|790.00|5.000| - |-|ABBOTT - DUKREY|.|Y|0.000|0.000|0.000|0.00|,,
150262         |KERTYOL PSO SHAMPOO|60ML|332.20|490.00|0.000| - |-|ABBOTT - DUKREY|.|Y|0.000|0.000|0.000|0.00|,,
150264         |AIRITIES SYP|30ML|18.15|23.43|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150267         |B-STIL 16MG TAB|10S|98.93|138.50|8.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150268         |B-STIL 24MG TAB|10S|108.44|143.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150269         |B-STIL 8MG TAB|10S|53.43|74.80|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150270         |ESOGA RD CAP|10S|97.82|136.95|32.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150272         |FLAGYL 200MG TAB |10S|5.38|7.53|15.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150273         |FLAGYL 400 (15S) TAB  |15S|15.24|21.33|123.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150274         |FLAGYL SUS 60ML|60ML|13.65|19.11|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150275         |KIDPRED SYP|60ML|20.02|28.03|56.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150276         |NIVAQUINE P|2ML|0.00|0.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150277         |OMNACEFPO 200MG TAB|10S|90.24|119.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150278         |OMNACEFPO 50MG DS 30ML|30ML|36.95|48.50|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150279         |OMNACEFPO-100DS|30ML|78.46|102.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150280         |OMNATAX CV 100 DT|10S|91.00|120.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150281         |OMNATAX CV 200MG TAB|10S|151.66|200.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150282         |OMNATAX O 100 D/T|10S|44.76|54.78|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150283         |OMNATAX O 200MG TAB @|10S|95.17|116.46|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150284         |OMNATAX O DRY SYP|30ML|42.53|55.50|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150285         |PHENERGAN 10MG TAB|10S|10.23|14.32|48.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150286         |PHENERGAN 25MG TAB|10S|27.06|37.88|20.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150287         |PHENERGAN INJ |2ML|7.21|10.09|69.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150288         |PHENERGAN PLUS SYP |60ML|28.47|37.37|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150289         |PHENERGAN SYP   |100ML|24.63|34.48|11.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150290         |PHENLINCTUS SYP|100ML|39.33|51.26|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150291         |PHENSEDYL DM 50ML $|50ML|26.80|35.17|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150292         |PHENSEDYL DM SYP $|100ML|41.07|53.91|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150293         |PHENSEDYL SYP   $|100ML|91.07|127.50|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150294         |PHENSEDYL SYP 50ML  $|50ML|48.57|68.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150295         |PROESSEN SOFTGEL CAP|10S|108.27|150.00|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150296         |ROVAMYCIN FORTE TAB|10S|344.23|475.40|0.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150297         |SECNIL FORTE TAB **B|2S|103.71|145.20|20.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150298         |STEMETIL INJ ( 12 )|1ML|12.10|16.94|108.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150299         |STEMETIL MD TAB|15S|84.26|117.97|144.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150301         |TIXYLEX SYP  ** B|60ML|54.92|76.89|104.000| - |-|ABBOTT GENERAL MEDICINE  ( STM )|.|Y|0.000|0.000|0.000|0.00|,,
150302         |ELUTION SHAMPOO|115ML|372.88|550.00|0.000| - |-|ABBOTT - DUKREY|.|Y|0.000|0.000|0.000|0.00|,,
150303         |AMBISTRYN - S 1GM INJ |1GM|8.31|10.91|168.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150304         |AMBISTRYN-S 0.75 INJ  |0.75GM|6.86|9.01|100.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150305         |BASITON FORTE TAB |15S|27.80|41.00|22.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150306         |CEFCHAMP 100DT|6S|143.99|201.58|0.000|9/1 - 0/0|5/9.0|ABBOTT RESPICARE|.|Y|9.000|1.000|5.000|9.00|,,
150307         |CEFCHAMP 325MG TAB|10S|245.03|343.04|18.000|9/1 - 0/0|5/9.0|ABBOTT RESPICARE|.|Y|9.000|1.000|5.000|9.00|,,
150308         |CURENEXT ORAL GEL|50GM|77.86|109.00|25.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150309         |EBILITY 325MG TAB|10S|97.39|136.35|18.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150310         |HYDENT K |100GM|89.38|131.84|21.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150311         |KENACORT 10MG INJ|VIAL|46.43|65.00|41.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150312         |KENACORT 40MG INJ|EACH|97.43|136.40|27.000|14/1 - 0/0|7/7.0|ABBOTT MULTI THERAPY |.|Y|14.000|1.000|7.000|7.00|,,
150313         |KENACORT 4MG TAB|10S|52.22|73.11|20.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150314         |KENACORT PASTE|5GM|53.74|75.23|70.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150315         |LIMCEE 500MG TAB |15S|16.38|22.93|0.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150316         |MODCEF D TAB|10S|212.31|297.23|44.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150317         |ORAHEX PLUS LIQ|150ML|88.57|124.00|12.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150318         |PENTIDS 200MG TAB|10S|6.68|9.35|0.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150319         |PENTIDS 400MG TAB|10S|11.79|16.50|192.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150320         |PENTIDS 800MG TAB|10S|20.95|29.33|37.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150321         |RESTECLIN 250MG CAP|10S|11.42|14.99|17.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150322         |RESTECLIN 500MG CAP|10S|22.29|29.26|17.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150323         |SETGI CAPS|10S|91.79|128.51|10.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150324         |SUPERQUIN TAB|.|238.13|314.03|0.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150325         |TOSSEX SYP **  $-2|100ML|100.26|140.36|255.000|10/1 - 0/0|5/9.0|ABBOTT MULTI THERAPY |.|Y|10.000|1.000|5.000|9.00|,,
150326         |TRESMOX CV  TAB|EACH|140.59|196.82|66.000|10/1 - 0/0|5/9.0|ABBOTT MULTI THERAPY |.|Y|10.000|1.000|5.000|9.00|,,
150327         |TRESMOX CV 375 TAB|6S|63.70|84.00|0.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150328         |TRESMOX LB-D CAP|10S|82.54|115.56|32.000|10/1 - 0/0|5/9.0|ABBOTT MULTI THERAPY |.|Y|10.000|1.000|5.000|9.00|,,
150329         |ZIL-O TAB|10S|105.86|148.20|8.000| - |-|ABBOTT MULTI THERAPY |.|Y|0.000|0.000|0.000|0.00|,,
150330         |CAPECITE 500MG TAB|10S|733.95|1027.53|0.000| - |-|***NO EXP * VAC|.|Y|0.000|0.000|0.000|0.00|,,
150334         |ASERT 100DT|10S|38.98|54.39|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150335         |ASERT 200MG CAP|10S|63.82|89.04|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150338         |ASERT D TAB|10S|177.41|248.38|34.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150339         |ASERT PLUS TAB|10S|99.87|131.70|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150340         |COSYMOXYL DS 30ML|30ML|37.34|49.00|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150341         |CROTORAX CREAM|EACH|35.50|49.70|13.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150342         |CROTOREX HC CREAM|EACH|40.86|57.20|34.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150343         |CROTOREX LOTION|60ML|77.08|107.91|0.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150344         |FABOLITE POW   SMALL|100GM|113.57|159.00|40.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150345         |FABOLITE POWDER BIG|300GM|259.05|362.67|12.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150346         |FAMTAC 20MG TAB|14S|10.25|12.54|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150347         |FAMTAC 40MG TAB|14S|17.20|24.08|68.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150348         |HANSEPRAN 100MG TAB @|10S|29.04|38.11|6.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150349         |HANSEPRAN 50MG CAP |10S|17.04|22.36|10.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150350         |LIBRAX TAB|20S|98.82|138.35|107.000| - |-|ABBOTT-GASTRO |.|Y|0.000|0.000|0.000|0.00|,,
150351         |NIMUFLEX MR TAB|10S|71.66|94.50|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150352         |NOBLIGAN 50MG TAB|10S|53.94|70.30|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150353         |PHOSFOMIN XT TAB|10S|59.53|78.50|0.000| - |-|ABBOTT NOVOCARE|.|Y|0.000|0.000|0.000|0.00|,,
150354         |SYMOXYL 250MG CAP|10S|15.10|18.48|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150355         |SYMOXYL 500MG CAP|6S|31.35|38.37|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150356         |VALIUM 10MG TAB $|10S|55.70|77.98|172.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150357         |VALIUM 2MG TAB  $|10S|11.92|16.69|55.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150358         |VALIUM 5MG TAB $|10S|11.10|15.54|86.000| - |-|ABBOTT VINTAGE * endura|.|Y|0.000|0.000|0.000|0.00|,,
150359         |VALUE TABLET|10S|46.07|64.50|0.000| - |-|ABBOTT RESPICARE|.|Y|0.000|0.000|0.000|0.00|,,
150360         |DOBUTREX 250 VAIL |VIAL|318.25|445.55|37.000| - |-|ABBOTT-CRITICAL CARDIOLOGY  ( CATT )|.|Y|0.000|0.000|0.000|0.00|,,
150361         |CLINAXON P 800 TAB|10S|500.71|701.00|10.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150362         |CLINAXON-500MG|10S|322.28|425.00|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150363         |DELOK 20MG CAP|10S|64.29|90.00|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150364         |DELOK 30MG CAP|10S|103.64|145.10|20.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150365         |DELOK 40MG CAP|10S|89.58|118.13|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150366         |DELOK 60MG CAP|10S|121.81|160.64|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150367         |DEPSONIL 25MG TAB |10S|7.71|10.80|34.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150368         |DEPSONIL DZ TAB **B|10S|13.65|18.00|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150369         |DEPSONIL PM 75MG CAP|10S|40.82|57.15|13.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150370         |GARDENAL 30MG TAB $|30S|28.73|40.22|38.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150373         |GAROIN TAB ** B|10S|29.42|41.19|32.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150374         |LIBRIUM 10MG TAB|15S|76.21|106.69|161.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150375         |LIBRIUM 25MG TAB|15S|105.50|147.70|48.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150376         |MAZETOL 100MG TAB|10S|5.34|7.48|129.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150377         |MAZETOL 200MG TAB |10S|10.99|15.39|11.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150378         |MAZETOL 400MG TAB|10S|23.01|32.21|19.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150379         |MAZETOL SR 200 TAB|10S|18.21|25.49|102.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150380         |MAZETOL SR 300MG TAB|15S|31.07|43.50|8.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150381         |MAZETOL SR 400MG TAB|10S|35.77|50.08|7.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150382         |MECOBA ALFA CAP|10S|64.90|85.17|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150383         |MECOBA OD TAB|10S|62.81|82.43|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150384         |MYSOLINE 250MG TAB|10S|64.71|90.60|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150385         |PHENOBARBITONE SO.IN|1ML|14.98|20.97|60.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150386         |RIVOTRIL 0.5MG TAB $|15S|37.10|51.94|80.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150387         |RIVOTRIL 2MG TAB $|15S|123.00|172.20|17.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150388         |SZETALO 10MG TAB|10S|95.09|133.13|13.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150389         |SZETALO 20MG TAB|10S|96.02|134.43|10.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150390         |SZETALO 5MG TAB|10S|33.88|47.43|9.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150391         |SZETALO LS TAB|10S|77.14|108.00|0.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150392         |SZETALO PLUS TAB|10S|163.18|228.45|12.000| - |-|ABBOTT NEURO-PSYCH ( GARD )|.|Y|0.000|0.000|0.000|0.00|,,
150393         |VALANCE 125MG TAB|10S|23.21|32.50|0.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150394         |VALANCE 250MG TAB|10S|74.19|103.86|0.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150395         |VALANCE 500MG TAB|10S|146.25|204.75|17.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150396         |VALANCE OD 1GM TAB|10S|108.21|151.50|0.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150397         |VALANCE OD 250MG TAB|10S|91.29|127.80|5.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150398         |VALANCE OD 500MG TAB|10S|164.46|230.25|12.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150399         |VALANCE OD 750MG TAB|10S|194.89|272.85|20.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150400         |VALANCE SOLUTION|100ML|135.50|189.70|8.000| - |-|ABBOTT-CNS-Task Force|.|Y|0.000|0.000|0.000|0.00|,,
150401         |DURAJOINT PLUS TAB|10S|202.03|298.00|0.000| - |-|ABBOTT-Allevia|.|Y|0.000|0.000|0.000|0.00|,,
150403         |ACEVAH P TAB **B|10S|33.74|44.50|0.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150404         |ACEVAH PS TAB|10S|53.03|74.00|0.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150407         |DURAPAIN TAB|10S|123.36|172.70|36.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150413         |LORSAID OD TAB|10S|131.61|184.25|6.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150414         |LORSAID-SD 4 TAB|10S|44.79|62.70|12.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150415         |LORSAID-SD 8 TAB|10|93.34|130.68|12.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150416         |LORSAID-P 4 TAB|10S|58.54|81.95|12.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150417         |LORSAID-P 8 TAB|8S|93.34|130.68|20.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150420         |PRE REJOINT TAB|30S|136.02|177.50|0.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150421         |REJOINT TAB|10S|196.43|275.00|113.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
150422         |ROCKBON D TAB|15S|100.44|140.61|22.000| - |-|ABBOTT-Allevia|.|Y|0.000|0.000|0.000|0.00|,,
150424         |ROCKBON TAB|10S|227.96|319.14|4.000| - |-|ABBOTT-Allevia|.|Y|0.000|0.000|0.000|0.00|,,
150425         |SAFEDICLO CAP   NICH|10S|80.14|112.20|13.000| - |-|ABBOTT OSTEVA  ( REJOINT )|.|Y|0.000|0.000|0.000|0.00|,,
